,AMZN,AMZN,AMZN,AMZN,AMZN,TSM,TSM,TSM,TSM,TSM
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2014-07-14,347.0299987792969,355.7699890136719,345.3599853515625,355.32000732421875,5609900,17.924277266328108,18.03560769113952,17.828850104515983,18.019702911376953,14313800
2014-07-15,353.7200012207031,355.5899963378906,349.3999938964844,354.44000244140625,4170900,17.948128931765297,17.964033707994382,17.68570619103716,17.868606567382812,10256800
2014-07-16,355.6199951171875,359.32000732421875,353.0,355.8999938964844,3503600,17.216528881723782,17.256290829160633,16.628065710527213,16.643970489501953,41814000
2014-07-17,353.44000244140625,356.9599914550781,351.3800048828125,352.45001220703125,3636000,16.564443856577753,16.564443856577753,15.999837998870364,16.06345558166504,25798200
2014-07-18,354.3999938964844,359.67999267578125,352.0799865722656,358.6600036621094,3407400,16.349735141156568,16.43720989268041,16.254309518369585,16.286117553710938,19052400
2014-07-21,358.1000061035156,361.7099914550781,356.7200012207031,359.760009765625,2278400,16.31793268610392,16.349740732322758,16.222505513920513,16.246362686157227,17570900
2014-07-22,355.25,362.92999267578125,355.25,360.8399963378906,2888900,16.469017028808594,16.54853938796442,16.43720899520397,16.469017028808594,10489800
2014-07-23,359.04998779296875,360.6300048828125,356.6199951171875,358.1400146484375,2687300,16.500828931121102,16.532638486022545,16.413354171905198,16.44516372680664,11879700
2014-07-24,359.9800109863281,364.8500061035156,358.5199890136719,358.6099853515625,7088700,16.572397398425018,16.67577540888143,16.500827423200224,16.612157821655273,12694300
2014-07-25,317.29998779296875,324.8699951171875,314.760009765625,324.010009765625,17846500,16.413354373983616,16.413354373983616,16.142979221044786,16.182741165161133,12177800
2014-07-28,324.25,324.82000732421875,316.5,320.4100036621094,5932000,16.06345707248101,16.23840506221222,16.00779035520189,16.198644638061523,12681000
2014-07-29,321.9800109863281,322.8999938964844,319.5,320.0,2883800,16.43721171674308,16.540589739028153,16.32588130554945,16.333833694458008,9895500
2014-07-30,321.45001220703125,322.7300109863281,318.5,322.510009765625,3969000,16.492877358193486,16.524686914668344,16.389499333176463,16.476972579956055,9957300
2014-07-31,320.010009765625,320.67999267578125,311.8599853515625,312.989990234375,5192000,16.047552222700688,16.12707458740124,15.840794681184434,15.904412269592285,16332100
2014-08-01,313.69000244140625,315.8299865722656,304.5899963378906,307.05999755859375,7441500,15.928268028631003,16.14297642258627,15.928268028631003,16.06345558166504,9833500
2014-08-04,308.8399963378906,316.17999267578125,308.5,313.6499938964844,4200900,16.349737005660444,16.397451339258147,16.182741388357783,16.30997657775879,9836300
2014-08-05,313.29998779296875,314.54998779296875,310.05999755859375,312.32000732421875,2852100,15.912367053888419,15.944175094500654,15.64994427259396,15.745369911193848,13411900
2014-08-06,310.8299865722656,315.7799987792969,310.20001220703125,313.8900146484375,2296900,15.872602020363123,15.991886320560072,15.81693682254475,15.9362211227417,9394300
2014-08-07,315.2099914550781,315.8800048828125,309.6499938964844,311.45001220703125,2935600,15.983937098742507,16.095267516430756,15.80103669346519,15.832844734191895,8653500
2014-08-08,311.94000244140625,317.32000732421875,310.6600036621094,316.79998779296875,2705900,15.880556624786227,15.92827095823018,15.681751452392374,15.737418174743652,19783100
2014-08-11,318.4800109863281,320.3800048828125,316.8800048828125,318.3299865722656,2468600,15.91236672658256,16.039601919940726,15.91236672658256,15.944174766540527,10054400
2014-08-12,318.8900146484375,321.30999755859375,316.95001220703125,319.32000732421875,1915800,15.983934330652955,15.991886718648239,15.824889604273157,15.896459579467773,9283800
2014-08-13,327.6000061035156,331.7200012207031,326.1400146484375,326.2799987792969,4939100,16.166839599609375,16.26226676768539,16.11912677395306,16.166839599609375,11932500
2014-08-14,327.79998779296875,334.0899963378906,326.7099914550781,333.2099914550781,3420400,16.341785219697403,16.38154716582927,16.2702152334232,16.325881958007812,6287000
2014-08-15,334.0,335.0,328.32000732421875,333.6300048828125,3896700,16.341785109912177,16.341785109912177,16.142979930877903,16.262264251708984,7212400
2014-08-18,335.4800109863281,337.79998779296875,333.7699890136719,334.5299987792969,2485400,16.246355877024577,16.294068684737283,16.174785907074114,16.27816390991211,4432100
2014-08-19,334.8699951171875,335.80999755859375,333.010009765625,335.1300048828125,1713800,16.413351786574147,16.548539341732525,16.413351786574147,16.492874145507812,7677200
2014-08-20,334.67999267578125,337.1600036621094,334.0199890136719,335.7799987792969,1810500,16.492872971434302,16.620108129965576,16.476968197427208,16.57239532470703,10026700
2014-08-21,336.4800109863281,336.5799865722656,332.2300109863281,332.9100036621094,1971100,16.4769703402599,16.532637056524187,16.373592329294937,16.397449493408203,10642500
2014-08-22,332.989990234375,334.0799865722656,330.79998779296875,331.5899963378906,2211200,16.492875518284364,16.69963306201612,16.492875518284364,16.56444549560547,11389900
2014-08-25,333.2099914550781,336.7699890136719,332.7099914550781,334.0199890136719,1957700,16.58035130161165,16.59625607906237,16.42130656063056,16.44516372680664,9991200
2014-08-26,337.0,344.3599853515625,334.54998779296875,341.8299865722656,3654700,16.469020300473137,16.580352232113153,16.413355093034703,16.540590286254883,7830700
2014-08-27,342.0899963378906,346.6700134277344,341.3399963378906,343.17999267578125,2961600,16.63601749845274,16.659874666052172,16.453117097146553,16.62806510925293,12153100
2014-08-28,340.0,341.7900085449219,338.79998779296875,340.0199890136719,2252700,16.47697274798283,16.643969887652553,16.373594721911598,16.62806510925293,7620800
2014-08-29,341.760009765625,341.82000732421875,337.67999267578125,339.0400085449219,1939500,16.659872706868132,16.659872706868132,16.54854078792646,16.651920318603516,5322800
2014-09-02,339.9800109863281,342.5,337.1600036621094,342.3800048828125,2326000,16.71553753918005,16.906390303031376,16.691680374912536,16.76325035095215,8116900
2014-09-03,342.5400085449219,343.2699890136719,337.54998779296875,339.0,1993700,16.922297286773524,17.001818144513106,16.834822523144226,16.977962493896484,9850200
2014-09-04,343.69000244140625,349.3800048828125,343.5799865722656,345.95001220703125,3965600,16.954105105067875,17.001817922441038,16.842774692276116,16.850727081298828,8057900
2014-09-05,346.29998779296875,346.8299865722656,342.5,346.3800048828125,2107000,16.80301149534867,16.850725825930265,16.68372870242069,16.8427734375,5969000
2014-09-08,344.5400085449219,345.80999755859375,339.0400085449219,342.3399963378906,2955300,16.834822898124592,16.842775287428307,16.707587702791454,16.755300521850586,6724200
2014-09-09,341.6099853515625,341.760009765625,329.17999267578125,329.75,4646800,16.75529801047647,16.85867753916655,16.683728034233475,16.73939323425293,7312400
2014-09-10,334.29998779296875,334.9800109863281,328.82000732421875,331.3299865722656,3797400,16.54058787064205,16.76325018464099,16.500827447353597,16.72348976135254,6244800
2014-09-11,329.94000244140625,333.010009765625,326.3900146484375,330.5199890136719,2720200,16.56445006394139,16.65192484185043,16.49288006688188,16.620115280151367,7389100
2014-09-12,329.55999755859375,332.8900146484375,328.7900085449219,331.19000244140625,3429300,16.492881300371476,16.508786082410513,16.12708041405459,16.174793243408203,15136400
2014-09-15,330.9100036621094,331.3299865722656,319.0,323.8900146484375,4000400,16.278162876050466,16.278162876050466,16.087310140558305,16.09526252746582,8072900
2014-09-16,321.07000732421875,329.4800109863281,320.1000061035156,327.760009765625,3259900,16.087312403347973,16.37359230523478,16.015742427876273,16.286117553710938,8209000
2014-09-17,327.760009765625,328.0,321.5199890136719,324.0,4136000,16.34973516518167,16.484922728297654,16.33383190586909,16.397449493408203,6456800
2014-09-18,325.44000244140625,327.1000061035156,323.7099914550781,325.0,2576900,16.46106695317067,16.66782297349568,16.42130501329054,16.636014938354492,8889700
2014-09-19,327.6000061035156,332.760009765625,325.57000732421875,331.32000732421875,6886200,16.604206720532677,16.659873440837462,16.302023536979046,16.317928314208984,8952700
2014-09-22,328.489990234375,329.489990234375,321.05999755859375,324.5,3109700,16.24635810436821,16.262262881373893,16.06345771909188,16.190692901611328,12063100
2014-09-23,322.4599914550781,327.6000061035156,321.25,323.6300048828125,2352600,16.135032805074108,16.286123684154475,16.12708041405459,16.174793243408203,9091000
2014-09-24,324.1700134277344,329.44000244140625,319.55999755859375,328.2099914550781,2642200,16.302026198947853,16.413356624210564,16.262265766143543,16.37359619140625,9684500
2014-09-25,327.989990234375,328.5400085449219,321.3999938964844,321.92999267578125,2928800,16.166838938717902,16.198648499030675,15.95212895689663,15.991890907287598,12835200
2014-09-26,320.6000061035156,323.5,317.6400146484375,323.2099914550781,3638000,15.96803044175581,16.063457586237664,15.960078053318739,16.015743255615234,11396400
2014-09-29,320.5,323.75,319.0,321.82000732421875,1924600,15.848748809302485,15.928271182733484,15.705608840479309,15.864653587341309,12150400
2014-09-30,321.3599853515625,323.42999267578125,318.510009765625,322.44000244140625,2636200,15.824889792536576,16.05550449685454,15.753319816490514,16.04755210876465,15357400
2014-10-01,322.0400085449219,322.1700134277344,315.54998779296875,317.4599914550781,3089100,16.047555819831103,16.08731625271238,15.89646344470833,15.983938217163086,16100700
2014-10-02,316.9200134277344,318.5299987792969,311.30999755859375,318.4100036621094,3553900,15.983934590917954,16.230452555734043,15.848747026322755,16.135026931762695,22937000
2014-10-03,320.3599853515625,325.1600036621094,319.5299987792969,322.739990234375,3037400,16.38949750479997,16.62011069646345,16.325879915710427,16.56444549560547,19548800
2014-10-06,323.5,324.1300048828125,319.6000061035156,322.20001220703125,2290300,16.62011326542679,16.628065654887553,16.461070026501176,16.556495666503906,19804800
2014-10-07,319.42999267578125,322.0,316.6700134277344,316.9800109863281,2365400,16.453115871045537,16.492876297318453,16.190693114060373,16.20659637451172,9473500
2014-10-08,316.5799865722656,324.1099853515625,314.1400146484375,322.70001220703125,3452800,16.03959902396174,16.42925692286307,15.99983860200231,16.38154411315918,12264600
2014-10-09,321.489990234375,322.2699890136719,314.5199890136719,315.3699951171875,3587900,16.516730982001256,16.524683369413843,16.230451102199407,16.27816390991211,10846800
2014-10-10,314.0199890136719,317.7699890136719,311.3800048828125,311.3900146484375,3681900,16.047553346003966,16.07936138405293,15.419328289334098,15.459090232849121,28668600
2014-10-13,309.8699951171875,313.20001220703125,303.4700012207031,306.45001220703125,4363900,15.753321070213858,15.991888181608001,15.602230234770266,15.641990661621094,14696600
2014-10-14,308.0,312.239990234375,305.75,308.30999755859375,3385800,15.816938094977457,16.20659602781594,15.785130057992175,16.015743255615234,21296600
2014-10-15,304.3500061035156,307.8999938964844,299.1000061035156,305.9700012207031,5343900,15.68175258203606,16.103220123906386,15.46704413312401,15.96008014678955,20760400
2014-10-16,293.8299865722656,306.82000732421875,293.8299865722656,302.8599853515625,4731300,16.08731461371785,16.771204910295957,16.055506574006127,16.476972579956055,30662100
2014-10-17,307.1499938964844,309.20001220703125,302.7200012207031,303.6400146484375,4405100,16.341784998464178,16.556494954380067,16.341784998464178,16.476972579956055,14809100
2014-10-20,302.95001220703125,306.5299987792969,302.0199890136719,306.2099914550781,3234500,16.532642462459627,16.6916857249308,16.405405729013893,16.59626007080078,11512400
2014-10-21,309.8999938964844,315.6400146484375,307.07000732421875,315.3299865722656,3559300,16.643968663978765,17.0733870318554,16.540589128744898,17.009769439697266,17393800
2014-10-22,315.42999267578125,318.9800109863281,312.6400146484375,312.9700012207031,3125900,17.176765671720077,17.25628803696326,16.850725339309694,16.890485763549805,14927700
2014-10-23,313.3999938964844,316.79998779296875,311.3999938964844,313.17999267578125,9038200,16.96205716355148,17.033627146598104,16.803012419722737,16.938199996948242,10095300
2014-10-24,284.3999938964844,293.80999755859375,284.0,287.05999755859375,19801100,16.707585867711487,16.850725825930265,16.612158723311303,16.8427734375,8800200
2014-10-27,285.70001220703125,290.4200134277344,285.0199890136719,289.9700012207031,5950600,16.954104675062606,17.017722268867672,16.78710906011046,16.98591423034668,11136800
2014-10-28,289.760009765625,298.0,289.760009765625,295.5899963378906,5572600,17.057483301425705,17.17676609384038,16.970008545832208,17.168813705444336,11058800
2014-10-29,299.1099853515625,299.6099853515625,293.07000732421875,294.1199951171875,4881900,17.15290892865225,17.22447890745365,17.04953091302966,17.168813705444336,9201700
2014-10-30,293.9800109863281,299.739990234375,292.3599853515625,299.07000732421875,4055200,17.089288688686317,17.129050624501765,16.707583205434602,16.787105560302734,12181300
2014-10-31,305.1499938964844,305.7200012207031,301.5,305.4599914550781,4550700,17.248336595662767,17.598232595120642,17.248336595662767,17.510759353637695,19615000
2014-11-03,306.239990234375,308.010009765625,303.239990234375,305.7200012207031,3242500,17.47894847435366,17.47894847435366,17.296048099849617,17.41533088684082,10560900
2014-11-04,303.989990234375,304.25,300.1700134277344,302.80999755859375,3427400,17.48690333100297,17.494855720160075,17.304002930678994,17.455095291137695,8881100
2014-11-05,303.010009765625,304.0,294.1600036621094,296.5199890136719,4674500,17.542568648294218,17.637995802014455,17.367620636030797,17.518712997436523,8994500
2014-11-06,296.69000244140625,297.0,292.2900085449219,296.6400146484375,3758100,17.526665928329322,17.542569190471582,17.272194016131603,17.335811614990234,6782500
2014-11-07,297.82000732421875,299.989990234375,296.2900085449219,299.8599853515625,2647400,17.351713180541992,17.391475120442145,17.184717583250105,17.351713180541992,7835600
2014-11-10,300.0,305.79998779296875,300.0,305.1099853515625,2809100,17.574377285407856,17.75727767730656,17.566424896617075,17.70161247253418,7833800
2014-11-11,305.94000244140625,312.3800048828125,303.6499938964844,312.010009765625,3803600,17.781135337141734,17.812943376424517,17.574377773132746,17.653900146484375,6580400
2014-11-12,310.75,312.5799865722656,308.7900085449219,311.510009765625,2183000,17.31990425822825,17.55051743078504,17.29604709551016,17.53461265563965,11788800
2014-11-13,312.0,317.8900146484375,311.510009765625,316.4800109863281,3686400,17.70161258486614,17.82884777279988,17.622090213216783,17.765230178833008,10891000
2014-11-14,317.1199951171875,332.8800048828125,316.3999938964844,327.82000732421875,8877800,17.84475014861766,17.86860579516739,17.74137062435923,17.81294059753418,8233100
2014-11-17,326.44000244140625,328.0,318.0299987792969,323.04998779296875,4784900,17.63004208414893,17.653899249971822,17.319906512266527,17.42328453063965,16309900
2014-11-18,323.989990234375,329.55999755859375,323.25,324.92999267578125,3549500,17.30399948308286,17.58232698107582,17.256286674409527,17.53461265563965,13347000
2014-11-19,327.25,328.3999938964844,324.0199890136719,326.5400085449219,3281600,17.765232243461487,18.003797869371944,17.68570986257025,17.916324615478516,14975100
2014-11-20,324.0,332.6700134277344,323.3299865722656,330.5400085449219,3436700,17.97198321263741,18.14693117279942,17.908365634690984,18.099218368530273,11797500
2014-11-21,335.4200134277344,338.3299865722656,331.4700012207031,332.6300048828125,4466600,18.25031628697242,18.369599092641142,18.2026019512944,18.33778953552246,11661000
2014-11-24,334.7799987792969,337.3900146484375,333.6000061035156,335.6400146484375,2754200,18.178745381814032,18.298028181456495,18.09127062092012,18.24236297607422,9042000
2014-11-25,335.2699890136719,336.3299865722656,331.2799987792969,335.0400085449219,2565000,18.242363026074116,18.345741048244104,18.18669782053927,18.218505859375,6605100
2014-11-26,333.7799987792969,334.6499938964844,331.75,333.57000732421875,1983600,18.282125628776136,18.480930824630722,18.23441280646475,18.433218002319336,7688400
2014-11-28,336.0299987792969,341.260009765625,336.0299987792969,338.6400146484375,3051800,18.552501283697413,18.71949844113775,18.385505643020387,18.66383171081543,6019000
2014-12-01,338.1199951171875,340.6400146484375,325.92999267578125,326.0,4944900,18.44912053661059,18.46502379760332,18.162840604058214,18.24236297607422,7990200
2014-12-02,327.5,327.92999267578125,323.25,326.30999755859375,2790300,18.027652021512832,18.043556798381864,17.844751637807953,17.948129653930664,9853000
2014-12-03,325.7300109863281,326.7699890136719,314.3599853515625,316.5,5681000,18.091273160602245,18.35369596336023,17.956085564226115,18.234413146972656,16566400
2014-12-04,315.5299987792969,318.5899963378906,313.4700012207031,316.92999267578125,3290300,18.210554012955654,18.234411180365463,18.05151078051303,18.146936416625977,6130000
2014-12-05,316.79998779296875,316.92999267578125,310.8399963378906,312.6300048828125,3265200,18.099225397529832,18.131033440474642,17.932228242588895,18.08332061767578,7679900
2014-12-08,311.57000732421875,316.55999755859375,304.82000732421875,306.6400146484375,3639200,18.115127931492072,18.210553565259033,17.8049908298417,17.892465591430664,9404100
2014-12-09,302.989990234375,313.6400146484375,301.1400146484375,312.5,4049500,17.71751957707464,17.971989984748564,17.55052242406158,17.956085205078125,9606600
2014-12-10,312.0,313.19000244140625,304.67999267578125,305.8399963378906,3245900,17.85270405199219,17.85270405199219,17.630041725793575,17.645946502685547,10065400
2014-12-11,307.8900146484375,312.6400146484375,306.010009765625,307.3599853515625,3262900,17.494853604527187,17.7890859007063,17.431236015726697,17.606184005737305,11096100
2014-12-12,303.989990234375,310.6400146484375,303.010009765625,307.32000732421875,3153500,17.598232037325467,17.669802016028598,17.470996856689453,17.470996856689453,11335100
2014-12-15,308.8699951171875,310.8599853515625,302.1499938964844,306.07000732421875,3841600,17.64594874076309,17.804991979565642,17.40738160741446,17.4471435546875,14120700
2014-12-16,304.3500061035156,304.489990234375,295.010009765625,295.05999755859375,6501300,17.343764681413674,17.375574240466197,17.04158145423101,17.04953384399414,11179200
2014-12-17,296.3699951171875,299.6700134277344,293.0299987792969,298.8800048828125,4433500,16.90639111692267,17.216526683515955,16.826868748965595,17.208574295043945,13146600
2014-12-18,304.010009765625,304.5,293.25,297.7300109863281,7738100,17.53461785705891,17.66980545237071,17.272195056366986,17.327861785888672,10804900
2014-12-19,296.9100036621094,301.5400085449219,295.5199890136719,299.8999938964844,8709100,17.884513360764668,17.9322261780704,17.486903010769645,17.653900146484375,11708000
2014-12-22,301.94000244140625,307.3599853515625,301.94000244140625,306.5400085449219,4003800,17.70956682292783,17.9560848356953,17.669804874569696,17.78908920288086,4714700
2014-12-23,306.9800109863281,307.489990234375,303.25,306.2900085449219,2713700,17.66980427233516,17.78908859658079,17.653901010297172,17.66185188293457,6055100
2014-12-24,306.3800048828125,307.0,302.8800048828125,303.0299987792969,1513800,17.685707158003492,17.900417098546583,17.669802380904812,17.773181915283203,1975600
2014-12-26,305.0,310.7799987792969,303.80999755859375,309.0899963378906,2893800,17.916324509763513,17.924276899482038,17.709566927371565,17.741374969482422,2634900
2014-12-29,307.8500061035156,314.2699890136719,306.5799865722656,312.0400085449219,3009000,18.019697517015263,18.091267487758408,17.797035217285156,17.797035217285156,3737200
2014-12-30,309.9100036621094,313.94000244140625,309.3399963378906,310.29998779296875,2093000,17.75728039938467,17.940180819320844,17.74932800937484,17.844755172729492,4791900
2014-12-31,311.54998779296875,312.9800109863281,310.010009765625,310.3500061035156,2048000,17.876557575528967,18.003792742013935,17.757274796544664,17.797035217285156,3877200
2015-01-02,312.5799865722656,314.75,306.9599914550781,308.5199890136719,2783200,17.85270351139674,17.86065438283896,17.49485362597836,17.71751594543457,6074100
2015-01-05,307.010009765625,308.3800048828125,300.8500061035156,302.19000244140625,2774200,17.606189234763438,17.630046406435294,17.264244024617206,17.288101196289062,9031800
2015-01-06,302.239990234375,303.0,292.3800048828125,295.2900085449219,3519000,16.954104675062606,17.160862234119843,16.826869487452473,16.98591423034668,10169500
2015-01-07,297.5,301.2799987792969,295.3299865722656,298.4200134277344,2640300,17.16881572121716,17.30400330629616,16.970010538263523,17.232433319091797,10180200
2015-01-08,300.32000732421875,303.1400146484375,296.1099853515625,300.4599914550781,3088400,17.24833771512691,17.502808100980477,17.23243293682028,17.34376335144043,15825900
2015-01-09,301.4800109863281,302.8699951171875,296.67999267578125,296.92999267578125,2592400,17.192673505094827,17.208576767560803,16.715540745561267,16.858680725097656,17596000
2015-01-12,297.55999755859375,298.510009765625,289.2799987792969,291.4100036621094,3421400,16.747345047046256,16.771202210562006,16.453114280833105,16.532636642456055,24695300
2015-01-13,297.4800109863281,301.5,293.2300109863281,294.739990234375,4136400,16.71553758668056,16.93819838675837,16.691680422345247,16.73939323425293,11043200
2015-01-14,291.92999267578125,295.9100036621094,286.5,293.2699890136719,5538700,16.42130839505396,16.77915834385528,16.38154796374858,16.74734878540039,21760200
2015-01-15,294.0,296.0,286.82000732421875,286.95001220703125,4419200,17.96403488708296,18.393453256113,17.42328459390488,18.202600479125977,36350200
2015-01-16,286.2799987792969,290.7900085449219,285.25,290.739990234375,3478200,17.78908638741965,18.051509137996984,17.72546879687857,17.971986770629883,22402000
2015-01-20,292.5899963378906,293.3599853515625,286.3900146484375,289.44000244140625,3075100,17.97198867918209,18.441169028033734,17.86860913559747,18.36164665222168,23999700
2015-01-21,289.6400146484375,306.0,287.260009765625,297.25,10065100,18.29007757921044,18.52069232890771,18.258268020591547,18.457073211669922,17966600
2015-01-22,300.0,312.25,300.0,310.32000732421875,5362600,18.44911981543625,18.8626334035817,18.202600320146757,18.85468101501465,25334400
2015-01-23,308.0799865722656,316.92999267578125,307.7200012207031,312.3900146484375,4496400,19.029628270737174,19.32385902897139,18.989866332622515,19.077341079711914,13027300
2015-01-26,311.82000732421875,313.0,307.5199890136719,309.6600036621094,3169700,19.045536424044403,19.236389210557313,19.005774478877264,19.21253204345703,14091400
2015-01-27,306.29998779296875,310.239990234375,302.6300048828125,306.75,2920300,19.1886748260807,19.292054366481278,19.045536374143392,19.23638916015625,14735300
2015-01-28,309.80999755859375,311.510009765625,303.79998779296875,303.9100036621094,3063800,19.435193380145066,19.4749538064911,18.966013068799263,19.029630661010742,16762900
2015-01-29,304.7300109863281,312.79998779296875,299.3299865722656,311.7799987792969,8656600,18.838776956002157,18.926250193005362,18.353691891317695,18.520689010620117,19411300
2015-01-30,346.32000732421875,359.5,340.739990234375,354.5299987792969,23856100,18.28212200756765,18.385501538322696,18.027651649959804,18.059459686279297,17590300
2015-02-02,350.04998779296875,365.0,350.010009765625,364.4700012207031,10231900,18.313932959212313,18.35369338683877,18.059461065408485,18.24236297607422,12854500
2015-02-03,360.2900085449219,367.82000732421875,360.2099914550781,363.54998779296875,6212600,18.56045133659404,18.639973710277655,18.337788993632543,18.409358978271484,16676200
2015-02-04,358.3800048828125,367.5,358.2300109863281,364.75,4169900,18.75925892388041,18.886494131424733,18.64792849646996,18.751306533813477,11266500
2015-02-05,366.0,378.79998779296875,365.8999938964844,373.8900146484375,7247600,18.86263515182511,18.894444709041515,18.5365947741728,18.814922332763672,12016600
2015-02-06,374.8699951171875,375.989990234375,371.010009765625,374.2799987792969,3892400,18.647922063245684,18.791060484780175,18.329832637357146,18.36959457397461,16529800
2015-02-09,371.0,374.4100036621094,367.20001220703125,370.55999755859375,2724600,18.226454052216084,18.24235882635393,17.88450899206613,18.02764892578125,12821100
2015-02-10,371.19000244140625,374.29998779296875,368.510009765625,373.0,2287200,19.00577272760177,19.045534669105066,18.655875226187636,18.97396469116211,17077300
2015-02-11,371.2300109863281,377.1000061035156,371.1000061035156,375.1400146484375,2786500,18.989868477048486,19.363623153718166,18.902395236844047,19.31591033935547,14211100
2015-02-12,375.1000061035156,378.510009765625,373.1499938964844,377.1700134277344,2791100,19.411336409406047,19.46700161355527,19.20457885344961,19.459049224853516,10136200
2015-02-13,378.4100036621094,383.0,377.010009765625,381.8299865722656,3475100,19.44314695562996,19.84870818275781,19.403385010093704,19.75328254699707,11637500
2015-02-17,377.7200012207031,379.989990234375,372.6700134277344,375.42999267578125,3673200,19.634000884705834,19.793044125802314,19.626048495136526,19.69761848449707,10525500
2015-02-18,373.7799987792969,376.739990234375,372.8500061035156,373.3699951171875,2650600,19.63399717702914,19.76123235258457,19.570379589251427,19.649900436401367,7433100
2015-02-19,373.489990234375,381.8800048828125,373.42999267578125,379.0,2953800,19.62604883090967,19.649904483262507,19.451099290918226,19.49881362915039,9929400
2015-02-20,378.6199951171875,383.70001220703125,375.8399963378906,383.6600036621094,3258000,19.64195157614013,19.64990244825883,19.323862087920997,19.43519401550293,7268000
2015-02-23,383.44000244140625,384.5400085449219,378.0,380.1400146484375,2177000,19.411334801449538,19.427239577535556,19.18867248653404,19.260242462158203,7827400
2015-02-24,378.6499938964844,380.4800109863281,376.1600036621094,378.5899963378906,1920800,19.387481618809943,19.94413676203411,19.363625966544753,19.912328720092773,15932700
2015-02-25,377.2699890136719,387.8500061035156,376.5400085449219,385.3699951171875,3174500,19.920279593005677,20.134989563971846,19.87256677171205,19.912328720092773,10388400
2015-02-26,384.07000732421875,389.3699951171875,383.2799987792969,384.79998779296875,2687100,19.721470852465963,19.87256319559679,19.602188062315506,19.62604522705078,7588500
2015-02-27,384.0,385.989990234375,379.7900085449219,380.1600036621094,2532300,19.681709534060325,19.705566697712012,19.459047223599946,19.50676155090332,8541000
2015-03-02,380.8500061035156,385.8999938964844,379.4800109863281,385.6600036621094,2139200,19.40338235594375,19.58628273010254,19.40338235594375,19.58628273010254,7081200
2015-03-03,383.95001220703125,386.1000061035156,381.6000061035156,384.6099853515625,1946500,19.649900029879657,19.665804805685777,19.403382071936402,19.4829044342041,7485300
2015-03-04,385.7099914550781,387.8999938964844,382.19000244140625,382.7200012207031,2259100,19.538571974766313,19.56242914133515,19.188674448905484,19.347719192504883,9415000
2015-03-05,385.6099853515625,388.4200134277344,383.8900146484375,387.8299865722656,2693500,19.451095581054688,19.467000357431928,19.196625226070683,19.451095581054688,6882400
2015-03-06,385.5199890136719,387.0,378.8800048828125,380.0899963378906,2627000,19.28410125954684,19.387479279335675,19.117105646788783,19.1568660736084,6375000
2015-03-09,378.3999938964844,379.3299865722656,375.2799987792969,378.55999755859375,2311400,18.82287434142931,18.84673150885917,18.49683397037023,18.647926330566406,15598700
2015-03-10,377.45001220703125,377.7699890136719,369.17999267578125,369.510009765625,3121000,18.3059802422805,18.49683302164086,18.21850548295419,18.329835891723633,12405600
2015-03-11,370.6099853515625,373.3500061035156,366.260009765625,366.3699951171875,2495100,18.61611758456267,18.862635591685724,18.61611758456267,18.67973518371582,9485000
2015-03-12,368.82000732421875,375.5,367.5199890136719,374.239990234375,2810000,18.687688774212,18.886493973937657,18.66383160421013,18.711545944213867,10892000
2015-03-13,371.5199890136719,373.989990234375,366.67999267578125,370.5799865722656,2611700,18.814925839104443,19.061443886419895,18.806973448318335,18.9898738861084,9748200
2015-03-16,370.3800048828125,373.94000244140625,366.7200012207031,373.3500061035156,2354100,19.06143910071931,19.395431846063868,19.005773895955727,19.307958602905273,18384800
2015-03-17,371.1099853515625,374.5,369.6400146484375,371.9200134277344,2037000,19.12505625872612,19.435193347402247,19.045535406168018,19.33181381225586,12558800
2015-03-18,369.9700012207031,375.989990234375,366.70001220703125,375.1400146484375,2654100,19.49085722533855,19.80099277615954,19.20457732195737,19.649900436401367,14551700
2015-03-19,373.8699951171875,377.1099853515625,372.19000244140625,373.239990234375,1915700,19.800992608519092,19.999797758236678,19.586282682800995,19.610139846801758,11699700
2015-03-20,376.2900085449219,379.3699951171875,375.9200134277344,378.489990234375,3763600,19.72147413644177,19.80099651537162,19.626048495136526,19.69761848449707,7196900
2015-03-23,378.07000732421875,381.7699890136719,374.94000244140625,375.1099853515625,2239300,19.785089378709806,19.840756099061903,19.681711360153425,19.721471786499023,9110900
2015-03-24,373.989990234375,375.239990234375,372.2699890136719,374.0899963378906,2228200,19.57037918437486,19.6419491587395,19.443144011451704,19.4829044342041,9071500
2015-03-25,375.1700134277344,380.5,370.2900085449219,370.9599914550781,3429500,19.435196371438042,19.44314876128382,18.353695620624848,18.433218002319336,32339400
2015-03-26,369.5899963378906,371.3999938964844,365.6499938964844,367.3500061035156,2930000,18.337789542028013,18.695639475924292,18.258267165966267,18.449121475219727,36432500
2015-03-27,367.1099853515625,373.1700134277344,366.57000732421875,370.55999755859375,2609800,18.21850580944049,18.385502942350406,18.019700637782027,18.24236297607422,20264000
2015-03-30,371.8699951171875,376.1199951171875,371.54998779296875,374.5899963378906,1820900,18.115128865887844,18.5286424948126,18.115128865887844,18.488882064819336,14707100
2015-03-31,373.239990234375,377.70001220703125,371.510009765625,372.1000061035156,2506100,18.616114432330438,18.73539722094926,18.54454445580656,18.67177963256836,13621500
